,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2008-11-01,236598.89033879642,341098.3828429973,184385.83669297255,278079.66308569076,330196.5548540144,140183.07730897304,122906.53992937804,319653.8026522672,201436.58530719913,295929.78391556506,227845.79407406994,191271.87775766526,374602.0314287034,217069.32570538227,454792.95218531584,233443.5286284329,233479.28849952982,157560.37880309136,200935.69352838324,191524.89154944857,155664.95116391507,299403.82622629474,167130.58102759006,158351.65408694185,168627.3387645176,219944.73683562674,144871.48559877826,255188.60607866594,185471.92904766803,254945.3539249585,248370.73169289425,198107.34861865113,134237.13111220518,171982.74999728403,123046.90464458067,117446.83804905838,119373.28350379935,104513.38838893616,192189.2570888266,,282555.21479900216,109876.7257084172,136743.28542657863,120775.70571980812,260884.94607587726,209826.79480402303,111007.45827260263,149265.2101776017,129161.62034597743,123347.75764647782,125940.37354798116
2008-12-01,235062.76516581452,333791.47825643345,180363.9886685939,276396.8729755303,327304.0264853522,139636.20382919503,121267.49094118406,317176.53222052084,195537.1089015129,293004.6064997875,227040.76507790806,188683.68960853692,372846.86222413025,210569.53987003202,451727.8126019616,231794.45555370595,231618.46988703232,155746.72993323297,200867.6619191166,189823.07490553524,155354.22049368752,296221.1934981167,166419.75272753823,157469.26818848428,167887.8365020668,219498.2537856213,144319.94502332597,252751.18877910046,184566.88249021024,251475.33598650096,248337.88505707507,197109.0926168696,133723.6639138705,170837.86936913143,122692.73698146125,117270.06907215899,118986.81565662578,104134.00144923141,190363.5087913355,,280443.1368208089,109774.39006844057,136144.80849544273,120480.21253982403,259106.4813716805,209684.20630036364,110892.32899545917,149479.35174629503,128574.7277560109,123235.57173549793,125280.48413892165
2009-01-01,233393.60391609298,326961.14385472046,176581.29097447757,274840.3293937678,325088.0721985014,139138.6455884681,119231.96245494868,315031.589473626,190057.64853962627,290368.078353988,226267.25807789303,185893.11419975103,372188.38603341935,204009.0250903164,449033.71101225185,230753.67352538495,229327.02177220883,153901.21848272896,200744.45510212574,188217.37879978179,155053.0124470018,293116.9498095528,165694.76061994667,156455.36025146648,167074.0017746394,219284.50347089814,143811.4155054005,250630.00198277226,183932.08097408884,248019.42098761033,248142.35269677,195924.39053460365,133292.67431887737,169350.395958936,122308.30098016222,116994.74563550949,118628.03268274317,104207.63037451362,188375.67220241658,161809.5859213021,278584.2764936878,109691.82030849108,135557.58078152593,120066.52051450791,257655.54077460806,209669.19503581224,110729.36838718934,149753.0096320326,128055.53283323988,123076.62618314539,124519.3195884548
2009-02-01,231781.00712112998,321987.0472488609,173220.094032842,273500.8603431839,323282.96095274464,138877.34716583905,117124.12782620515,312982.1453961781,186554.21797693372,287656.97036827105,225800.115160135,183669.46298876218,372295.23291294306,198817.2826963777,445517.11111653503,229700.3817670266,227046.71861859958,152246.50915306323,200350.92544802514,186704.5112014257,154959.46060680808,289755.55144877074,165218.39883131778,155535.79632184247,166462.22700121067,219187.2885157886,143420.21783919437,248334.23932500274,183272.81005091508,244812.93882726706,248320.51123761898,194834.33767831302,132800.76366233136,168294.04823397097,121856.38252047403,116686.38589860541,118313.14908381221,104364.3598816961,186212.4834795515,161819.4675356776,277403.1994729816,109660.93028551649,135125.91399022637,119834.14910216742,256281.92165472862,209557.66203900284,110483.46194427686,149796.21505778495,127750.03495218104,122864.3097999847,123685.60947948885
2009-03-01,230201.0320136964,317867.2760685256,170060.22745545232,272313.508493244,321540.80770750786,138770.12970713706,115080.92011395229,310887.24220975855,183413.06283224165,284817.3439691365,225483.4762980841,181501.59623739016,372178.5936803739,193727.55640365463,442147.6568205408,228789.28386870158,224752.7533513589,150758.49452471777,199988.2391873997,184957.7824997653,154932.19585080736,286273.02421754133,164983.05356160123,154777.5979500533,165977.9135172413,219044.37594994306,143042.83844225112,246036.83692028964,182087.37964130493,241687.97210985687,248657.5054506346,193713.65257653457,132320.3157555414,167407.43730562108,121376.70850303803,116428.26490586188,118133.44773844742,104547.02946930722,183983.38107122364,161776.5314506006,276000.5960783938,109611.60394734802,134798.5687454286,119738.45849212784,254793.9524409766,209156.31995819372,110303.34847767548,149716.35752176715,127932.30342824024,122678.2438667926,122931.60065312136
2009-04-01,228790.58019059128,313996.08797281544,166913.94634456534,271302.3516054153,319308.3680057716,138753.58643904247,113325.3434770627,309061.7418962196,180236.3811289689,281131.3894571566,225242.1718340167,180130.82090233394,370290.8622961605,188676.19639477637,438534.4669092928,227199.7913912077,222954.00702307498,149176.8702331516,199561.05126022638,183342.7039846516,155093.98263230524,282734.3256147667,164841.30865000782,154064.72195275954,165481.4262952496,218773.22328269793,142539.19605464366,243424.0133117802,180986.5655939139,239277.83168613468,248873.43433856545,192726.29953977934,131715.46774831778,167180.49681814297,120894.3025701167,116253.0690939786,117985.96511403304,104462.57527726861,181724.01109372743,161563.28357914867,274650.6297675437,109521.75039253589,134476.22149321783,119902.58615024258,253374.14615314256,208538.94513551824,110167.9682912667,149383.50558586032,128203.49921376398,122569.28827317253,122400.4322593999
2009-05-01,227590.82302722172,310244.7785060361,163870.1675199907,270372.96741531725,316927.3316748705,138753.4004312979,111784.51406651265,307825.13345863327,176666.71107408588,277657.78434877127,224941.42384905592,178506.19886833298,367416.9379802527,182805.73366341283,434784.3983804769,225506.87670353163,221103.4680486126,147526.7694756892,199144.58359526529,182063.05942331647,155165.72552337867,279416.79681042145,164594.757887393,153248.84169174184,164829.69318598424,218561.75539074873,141878.51684200732,240953.52107164427,179947.153602437,237169.31559194135,248537.11001754392,190959.23716287073,131119.4112003193,166772.91963253546,120507.08899300762,116046.93585155637,117859.1424716407,104265.61862198934,179573.2530897093,161212.7636547013,272596.1047271926,109357.18254025387,134066.9084258336,120101.6325190339,251695.73540019212,208096.51749840306,110214.44153837314,149012.41839403423,128594.81788358989,122504.98988734593,122025.61214916047
2009-06-01,226491.64285330474,306966.3885949174,160974.75460043515,269363.6819792428,314523.5686363059,138729.2675550188,110374.50798443829,307028.64092853526,173634.33141072153,274595.7495434985,224595.9372932633,177209.7625119763,365282.38297036616,176671.8211521173,430232.33824302483,224120.47851539368,219282.26747240717,145946.06241291182,198492.17087024054,181226.20061000614,155221.82817274373,276893.9230822404,164256.55494273684,152248.29456067077,164092.36350666234,218216.50945881245,141190.83568197218,238463.0333883669,179784.697984794,235467.9788501227,248107.24550677402,189350.09161440065,130495.88160726272,166328.12034990694,120227.90022169291,115766.44331346294,117744.73120336562,104035.6691980224,177680.4523097558,160807.0265817003,270511.16262060433,109179.54932971888,133510.90084241773,120327.09999269493,250176.38624919765,207812.40996408285,110340.64866229735,148627.11873062808,128779.86889659059,122401.56286674319,121696.49985026832
2009-07-01,225517.0332828796,304535.1403554278,158497.3379751431,268317.6385551315,312324.8205565492,138740.16044255556,109189.77167802879,306453.29029888794,171086.85622980018,272363.73477003933,224087.97088865444,175937.3703145137,362953.5689146044,170654.25513722652,425783.12850813224,223040.28295993796,217516.79656095247,144610.30330364138,197709.92704657736,180631.71303023267,155127.52934420446,274635.54499713395,163886.61550479927,151320.44365687473,163361.5895319445,217573.61756247762,140537.1594374642,235997.30016585163,179404.23485278347,233802.85274471584,247641.15306945555,187704.37745292616,129899.72065652697,165718.2980306079,119956.6069323364,115510.21604182741,117521.52550365466,103770.45954147716,175875.2652431341,160527.37738647903,268313.26593198616,108974.35229720686,132877.12161047524,120471.57678791066,248865.76601318657,207553.53913969416,110481.13165153233,148181.9710522295,128914.81283930007,122318.35265750405,121303.35595957427
2009-08-01,224507.58239274842,302503.1365585898,156214.81239518538,267188.4871282056,310426.49696511956,138624.0161614766,108052.2081531203,305918.6328001812,168764.61835383537,270412.88669225917,223591.54938516245,174784.46728192107,360950.6316018217,165840.52526550632,422361.09812507033,222081.28743018422,215829.59108497016,143471.03775667914,196792.58953358556,180143.19912077204,154923.2738472575,272689.5493739493,163451.54158328893,150579.8709662285,162534.74150940907,216583.05287566638,140010.03955637602,233933.07655597178,179132.54046489947,232469.87595701253,247228.93846968864,186863.01127719876,129281.71876052268,165224.07796134765,119619.37407999199,115183.80188428039,117249.95419735048,103561.05231691542,174076.5379604211,160710.75965515897,266715.6993795482,108782.77665789863,132314.54255855686,120557.11513707503,248007.4360642936,206986.04028360688,110621.15479885129,147758.63073487487,128989.11174848625,122214.44416115852,120877.63674469152
2009-09-01,223518.1149319591,300911.48360751756,154125.03214661416,266237.4340942288,308832.72155275894,138470.76600744677,107049.9297381824,305575.2094398781,166612.92884860476,268796.5815665726,223173.36224711384,173210.67811725553,358595.34931571904,162098.82811334686,418341.90693411604,221025.97007912502,214223.25768759838,142398.6741290899,195852.1136433291,179535.06739113745,154668.47548680112,270442.677843595,163040.43609740052,149926.20957344485,161780.78481819315,215627.71958589935,139574.64001954635,232438.29129054802,178366.638494021,231598.6994474236,246831.61132315116,186170.88745256155,128692.10341346041,164685.42434191622,119221.7465776506,114821.65389005723,116959.48897857859,102896.01840802527,172151.74187049977,161140.86485081635,265354.16411782283,108575.24144698994,131792.55253833494,120505.6196483554,247284.96188337487,206303.7994789836,110730.31353090143,147328.2919846319,129187.33136471285,122110.12495198962,120484.4004208878
2009-10-01,222626.6279959474,300063.0202452327,152357.05060923623,265501.5430942021,307667.8166832709,138267.29258885563,105932.70261266094,305301.7090007379,164321.92745329897,267719.39873170113,222952.6008984903,171678.6777283482,356132.540795374,159606.44250053726,413837.4391650171,220094.98281617145,212777.2560289326,141336.58646016679,195199.36417529965,178779.1412846993,154403.34673363503,268566.55294612184,162760.11860568216,149322.75210546478,161152.18351359924,214933.85557275199,139242.94622162287,231418.61469251476,178151.22886187816,231111.56769698567,246440.50401025792,185529.15252796272,128202.84288772398,164148.78863218715,118844.95111326955,114403.2277083654,116702.56119645505,102107.7371199294,170436.93993651564,161534.10674086813,264276.87798167445,108422.54804852892,131393.74165053217,120468.3380040649,246665.00431924025,205599.99545028215,110763.35692564289,146985.2758518377,129529.78063033079,121994.48715433729,120201.87192657217
2009-11-01,222120.23850300224,300898.8974753052,151178.2692194784,265031.2687954053,306889.0474964907,138309.96527419557,104951.07261385235,305339.0773018284,163328.5428692175,267180.3853452837,222972.07933838654,170181.52218662619,355146.34080477984,157731.08002428527,409761.2772403467,219508.15216176436,211743.99360780735,140392.6283580464,194629.24663129656,178001.2884019063,154306.74581509762,267085.4377940342,162703.2846378133,148861.61939298728,160728.2902064137,214397.67890875528,138958.50198141302,230585.61002011015,177807.03785725986,231139.49520831267,246414.64144741624,184822.90431609625,127804.94782992064,163569.89434269923,118636.70748665038,114055.16935603689,116553.44386983279,101205.0621647426,168993.4324366098,161471.9401492134,262898.1248517795,108316.96322494377,131259.1595908455,120401.32488342974,245991.02477270598,204853.6360137707,110882.00627827946,146691.2195189514,129841.26786248008,121905.88545132118,119920.77215892392
2009-12-01,222027.98822566113,302812.1160246246,150282.40984874286,264715.756702112,306577.93846955633,138434.79735731755,104069.23847304021,305897.4145280109,163048.85181027892,266821.5613920519,223173.33005149127,169416.42437160565,356166.99924354564,155911.94796923353,408629.176231004,219229.20546930656,210993.80730164345,139640.08519476882,194111.4198803033,177542.03256120882,154121.39513805884,266086.360632328,162791.53681301736,148574.05526803748,160326.1026415031,214012.61158663325,138752.64020083164,229926.57392352168,177477.94277317962,231259.76849877203,246718.30079845068,184392.1569368838,127479.34535352746,163095.37476235317,118561.05696724715,113782.67501136447,116488.52228685156,100743.3830838208,168128.7662524005,161288.70147874774,261573.76959969624,108303.51852164592,131344.32118849448,120332.59804915257,245204.32384001548,204307.85810462502,111005.3433529917,146589.471483004,130242.53100308655,121840.67080429861,119681.77847303187
2010-01-01,222325.5467943223,304755.27862014284,149592.77809427647,264485.6489306451,306502.6768174905,138495.4435329316,103501.87556554751,306968.9457762896,162970.6752608109,265844.30158757704,223678.40736675923,168669.56184839513,357984.97304074786,154846.88146058342,409587.4922919337,219212.24836426286,210258.23477519598,138939.6992103154,193347.33130754952,177327.42843502873,154102.68413190678,265531.48382230377,163042.93766538415,148434.00836652977,159955.99162908146,213707.4076748935,138652.78435315654,229291.9080456251,177262.11429393347,232161.8163799489,247450.3929851312,184103.45356335092,127278.9358282154,162977.23299393101,118650.22387278637,113627.23398371786,116419.01593850995,100551.07268929687,167083.3504195075,161202.9080359399,260297.52493155733,108284.00670275647,131385.56233120992,120227.5737230217,244660.300510966,203957.2080921066,111192.34879740833,146671.29645257888,130709.50533093866,121843.24840093001,119453.10538794419
